vectorName,vectorAddress,postal_code,lat,lon
T S Tay Public Accounting Corpn,1 Sophia Rd #05-14 Peace Centre Singapore 228149,Singapore 228149,1.301511,103.849561
T W Ong & Co,6001 Beach Rd #12-02 Golden Mile Tower Singapore 199589,Singapore 199589,1.302128,103.864082
T Y Kan & Co,150 South Bridge Rd #04-02 Fook Hai Bldg Singapore 058727,Singapore 058727,1.285134,103.846524
T.K.Low & Co Pte. Ltd.,101 Cecil St #25-08 Tong Eng Bldg Singapore 069533,Singapore 069533,1.281097,103.849324
Tal Alliance,180 Joo Chiat Rd #03-01  Singapore 427451,Singapore 427451,1.3126279,103.900006
Tall Trees Consulting Pte. Ltd.,"14 Bloxhome Dr, Singapore 559709",Singapore 559709,1.361572,103.863538
Tamc & Co,"10 Anson Raod #26-04 International Plaza, Singapore 079903",Singapore 079903,1.276109,103.845924
Tan & Associates,10 Anson Rd #28-01 International Plaza Singapore 079903,Singapore 079903,1.276109,103.845924
Tan & Associates,"10 Anson Rd, Singapore 079903",Singapore 079903,1.276109,103.845924
Tan & Teh,1 C'wealth Lane #07-31  Singapore 149544,Singapore 149544,1.304438,103.796798
Tan Chan & Partners,"2 Havelock Rd, Singapore 059763",Singapore 059763,1.287135,103.84517
Tan Choon Chye & Co,6001 Beach Rd #12-10 Golden Mile Tower Singapore 199589,Singapore 199589,1.302128,103.864082
Tan Choon Chye & Co,"Golden Mile Tower #12-10, 6001 Beach Road (S)199589, Singapore 199589",Singapore 199589,1.302128,103.864082
Tan Eng Choon & Co,18 Jln Masjid #02-07 Kembangan Plaza Singapore 418944,Singapore 418944,1.320291,103.9123709
Tan Kia Yew & Co,1 C'wealth Lane #07-31  Singapore 149544,Singapore 149544,1.304438,103.796798
Tan Kia Yew & Co,"7 Maxwell Rd, Singapore 069111",Singapore 069111,1.279376,103.846712
Tan Kian Tin & Co,161 Lavender St #02-08 Lavender Pl Singapore 338750,Singapore 338750,1.313177,103.8608
Tan Lee Kiew & Co,3791 Jln Bt Merah #03-03 E-Centre @ Redhill Singapore 159471,Singapore 159471,1.285298,103.811644
Tan Lee Kiew & Co,"46 E Coast Rd, Singapore 428766",Singapore 428766,1.304483,103.903276
Tan Meng Suah,6001 Beach Rd #11-02 Golden Mile Tower Singapore 199589,Singapore 199589,1.302128,103.864082
Tan Siew Choo,"20 Woodlands Link, Singapore 738733",Singapore 738733,1.450379,103.811297
Tan Soo Chong & Co,10 Anson Rd #17-07 International Plaza Singapore 079903,Singapore 079903,1.276109,103.845924
Tan Wee Tin & Co,1 Goldhill Plaza #03-39 Goldhill Plaza Singapore 308899,Singapore 308899,1.318222,103.842817
"Tan, Chan & Partners",26 Eng Hoon St   Singapore 169776,Singapore 169776,1.283633,103.834727
"Tan, Chan & Partners Accounting Firm","26 Eng Hoon St, Singapore 169776",Singapore 169776,1.283633,103.834727
Tang Cheng Lin & Co,151 Chin Swee Rd #02-20 Manhattan Hse Singapore 169876,Singapore 169876,1.287186,103.84065
Tassure Asia Llp,10 Anson Rd #12-08 International Plaza Singapore 079903,Singapore 079903,1.276109,103.845924
Tax Strategy Consultancy Services,"4 Jln Simpang Bedok, Singapore 488150",Singapore 488150,1.3329549,103.946173
Taxation Services Singapore,"High Street Centre, #17-02, 1 North Bridge Road, Singapore, Singapore 179094",Singapore 179094,1.28983,103.849601
Tay Joo Soon & Co,1 North Bridge Rd #13-02/03 High St Centre Singapore 179094,Singapore 179094,1.28983,103.849601
Tay Joo Soon & Co,"High Street Centre #13-02/03, 1 North Bridge Road (S)179094, Singapore 179094",Singapore 179094,1.28983,103.849601
Tc Corporatenet.Com Pte Ltd,170 Up Bt Timah Rd #05-11 Bt Timah Shopping Centre Singapore 588179,Singapore 588179,1.343236,103.775833
Teddy Chew,50 Chin Swee Rd #10-01 Thong Chai Bldg Singapore 169874,Singapore 169874,1.287698,103.840408
Teh Kwi Huat Pac,149 Rochor Rd #05-01 Fu Lu Shou Complex Singapore 188425,Singapore 188425,1.301531,103.854515
Teh Management Services Pte. Ltd.,"31 Cantonment Rd, Singapore 089747",Singapore 089747,1.2788949,103.840328
Telstar Business Services,"100 Eu Tong Sen St, Singapore 059812",Singapore 059812,1.282122,103.840885
Teng Teck Heng & Co,150 Orchard Rd #07-10 Orchard Plaza Singapore 238841,Singapore 238841,1.301284,103.841309
Teo Boon Tieng & Co,"215 Henderson Road #03-03 Henderson Industrial Park, Singapore 159554",Singapore 159554,1.2807519,103.819215
Teo Eng Tian & Co,111 North Bridge Rd #25-01 Peninsula Plaza Singapore 179098,Singapore 179098,1.292307,103.850442
Teo Eng Tian & Co,"47 Hongkong St, Singapore 059685",Singapore 059685,1.287224,103.847792
Teo Liang Chye Pac,101A Up Cross St #11-15 People's Pk Centre Singapore 058358,Singapore 058358,1.285429,103.84363
The Azure Box Pte. Ltd.,22 Sin Ming Lane #08-88 Midview City Singapore 573969,Singapore 573969,1.358606,103.833566
The Book Keeper Consultancy Pte. Ltd.,"Anson Rd, International Plaza, Singapore 079903",Singapore 079903,1.276109,103.845924
The World Management Pte Ltd,100 Lor 23 Geylang #06-01 D'Centennial Singapore 388398,Singapore 388398,1.31792,103.881105
Theistic Pte Ltd,140 Rangoon Rd #01-00  Singapore 218418,Singapore 218418,1.315755,103.853453
Thia & Co,1008 Toa Payoh Nth #05-04  Singapore 318996,Singapore 318996,1.342803,103.845939
Thong & Lim,"60 Paya Lebar Road, #08-12 Paya Lebar Square, Singapore 409051",Singapore 409051,1.318938,103.8926112
Timeplus Business Concepts,"8 Burn Rd, Singapore 369977",Singapore 369977,1.335497,103.885304
Ting Yi Management Consultants,"309 Serangoon Ave 2, Singapore 550309",Singapore 550309,1.35378,103.865118
Tj Assurance Partners Pac,175A Bencoolen St #11-04 Burlington Sq Singapore 189650,Singapore 189650,1.3020179,103.852486
Tje Management & Secretarial Services Pte. Ltd.,60 Paya Lebar Rd #13-07 Paya Lebar Sq Singapore 409051,Singapore 409051,1.318938,103.8926112
Tks Management Services,"3 Phillip St, Singapore 048693",Singapore 048693,1.2847519,103.849941
TN Accounts & Payroll Pte Ltd,Blk 531A Up Cross St #03-108 Hong Lim Complex-Blk 531A Singapore 051531,Singapore 051531,1.285321,103.845851
TNB Global Outsource Pte Ltd,11 Collyer Quay #06-03 The Arcade Singapore 049317,Singapore 049317,1.283529,103.852003
Tokyo Consulting Firm Co. Pte. Ltd.,"Singapore Land Tower, Singapore 048623",Singapore 048623,1.284542,103.851951
Tommy Goh & Associates Pte Ltd,170 Up Bt Timah Rd #02-34 Bt Timah Shopping Centre Singapore 588179,Singapore 588179,1.343236,103.775833
Tony Oei & Co,1 Coleman St #09-03 The Adelphi Singapore 179803,Singapore 179803,1.291359,103.851346
Total Accounting Solutions Knowledge,"Golden Mile Complex #08-11 Singapore 199588, Singapore 199588",Singapore 199588,1.302908,103.864945
Trinity Resource Management,"HDB Veerasamy #09-02, 7 Prinsep Street Singapore 180007",Singapore 180007,1.352083,103.819836
Twl Corporate Services Pte Ltd,Blk 531 Up Cross St #03-50 Hong Lim Complex-Blk 531 Singapore 050531,Singapore 050531,1.2841959,103.845699
UBS Alliance Pte Ltd,105 Sims Ave #09-12 Chancerlodge Complex Singapore 387429,Singapore 387429,1.314513,103.877245
UBS Business Solutions Pte Ltd,10 Ubi Cres #07-70 Ubi Techpark Singapore 408564,Singapore 408564,1.326293,103.896145
UHY Lee Seng Chan & Co,300 Beach Rd #34-03 The Concourse Singapore 199555,Singapore 199555,1.301012,103.862214
UHY Lee Seng Chan & Co,"6001 Beach Road #14-01,, Singapore 199589",Singapore 199589,1.302128,103.864082
Unity Assurance Pac,171 Chin Swee Rd #04-08 San Centre Singapore 169877,Singapore 169877,1.286875,103.840078
Upthrust Consultancy & Management Pte Ltd,11 Woodlands Cl #01-27  Singapore 737853,Singapore 737853,1.434085,103.8023911
Upwell Accounting Services,"Anson Rd, International Plaza, Singapore 079903",Singapore 079903,1.276109,103.845924
User Basic Software Pte Ltd,105 Sims Ave #09-12 Chancerlodge Complex Singapore 387429,Singapore 387429,1.314513,103.877245
V P Kumaran & Co,111 North Bridge Rd #16-04 Peninsula Plaza Singapore 179098,Singapore 179098,1.292307,103.850442
V. Vimmala Sree & Associates,190 Middle Rd #03-21 Fortune Centre Singapore 188979,Singapore 188979,1.300405,103.852241
ValAcc Associates,"50 Chin Swee Road, #09-04 Thong Chai Bldg, Singapore 699874",Singapore 699874,1.352083,103.819836
Vincent Kuek & Co,16 New Industrial Rd #04-02 Hudson Technocentre Singapore 536204,Singapore 536204,1.343213,103.885781
Virtual Office in Singapore,"20 Maxwell Road #11-24/25 Maxwell House, Singapore 069113",Singapore 069113,1.279136,103.844656
VNE Consulting Pte. Ltd.,60 Paya Lebar Rd #11-34 Paya Lebar Sq Singapore 409051,Singapore 409051,1.318938,103.8926112
Vnp International Pte. Ltd.,138 Cecil St #05-03 Cecil Ct Singapore 069538,Singapore 069538,1.280756,103.848778
Voo Kok Foo & Co,5001 Beach Rd #08-22 Golden Mile Complex Singapore 199588,Singapore 199588,1.302908,103.864945
VOPlus - Company Incorporation,"#44-02, 1 Raffles Place, Singapore 048616",Singapore 048616,1.284479,103.851082
Vpk Assurance,111 North Bridge Rd #16-04 Peninsula Plaza Singapore 179098,Singapore 179098,1.292307,103.850442
W J Ong & Co,"Golden Wall Centre #10-01/02, 89 Short Street (S)188216, Singapore 188216",Singapore 188216,1.303684,103.851552
Wan Associates,37 Lor 23 Geylang #03-05/06 Yu Li Ind Bldg Singapore 388371,Singapore 388371,1.314912,103.881283
Wan Fong Business Management & Trading,"809 French Rd, Singapore 200809",Singapore 200809,1.308384,103.861858
Wanda Management Services,"Golden Wall Centre #10-01, 89 Short Street (S)188216, Singapore 188216",Singapore 188216,1.303684,103.851552
WBA - Worldwide Business Associates (1971),37A Hong Kong Street Singapore 059676,Singapore 059676,1.287448,103.847405
Wee Koon San & Co,"8 International Business Park, Singapore 079903",Singapore 079903,1.276109,103.845924
Wee Koon San & Co.,"51 Bukit Batok Cres, Singapore 658077",Singapore 658077,1.338065,103.757031
Wee Office LLP,10 Anson Rd #26-04 International Plaza Singapore 079903,Singapore 079903,1.276109,103.845924
Wee Pang Eng & Co,6001 Beach Rd #10-11 Golden Mile Tower Singapore 199589,Singapore 199589,1.302128,103.864082
Wee Seng Tiong & Co,"1 Coleman St, Singapore 179803",Singapore 179803,1.291359,103.851346
Wellspring Management Services,756 Up Serangoon Rd #02-49B Up Serangoon Shopping Centre Singapore 534626,Singapore 534626,1.353469,103.8788469
Win Accounting Services,Blk 519 West Coast Rd #09-625  Singapore 120519,Singapore 120519,1.307711,103.759405
Winston Loong & Co,190 Middle Rd #16-03 Fortune Centre Singapore 188979,Singapore 188979,1.300405,103.852241
WK Tham & Co,896 Dunearn Rd #04-06A Sime Darby Centre Singapore 589472,Singapore 589472,1.336502,103.783339
Wong & Teo,"People's Park Centre #11-22, 101A Upper Cross Street (S)058358, Singapore 058357",Singapore 058357,1.2856991,103.8436608
Wong Hong Koon & Co,7500A Beach Rd #13-315 The Plaza Singapore 199591,Singapore 199591,1.299782,103.860659
Wong Hoo Tung & Co,3 Shenton Way #07-07 Shenton Hse Singapore 068805,Singapore 068805,1.278542,103.850011
Wong Kok Yee Tax Services Pte Ltd,1 Coleman St #05-03 The Adelphi Singapore 179803,Singapore 179803,1.291359,103.851346
Wong Lee & Associates,105 Cecil St #20-01 The Octagon Singapore 069534,Singapore 069534,1.280607,103.84906
Wong Lee & Associates Llp,105 Cecil St #20-01 The Octagon Singapore 069534,Singapore 069534,1.280607,103.84906
Worldwide Business Associates (1971),"37A Hong Kong Street, Singapore 059676",Singapore 059676,1.287448,103.847405
Wu Chiaw Ching & Co,229 Mountbatten Rd #02-01  Singapore 398007,Singapore 398007,1.307532,103.881287
Wu Hoh & Co,"Katong Shopping Centre #06-15, 865 Mountbatten Road (S)437844, Singapore 437844",Singapore 437844,1.303746,103.901182
Wu Wai Hong & Co,5 Jln Kilang Barat #05-03  Singapore 159349,Singapore 159349,1.284648,103.808251
X2 Business Services,111 North Bridge Rd #17-06 Peninsula Plaza Singapore 179098,Singapore 179098,1.292307,103.850442
Xp Management Pte. Ltd.,Blk 809 French Rd #06-158 Kitchener Complex Singapore 200809,Singapore 200809,1.308384,103.861858
Y C Foo & Co,"9 Eng Kong Terrace, Singapore 598981",Singapore 598981,1.336473,103.768604
Y C Tan & Co,15 Enggor St #10-01 Realty Centre Singapore 079716,Singapore 079716,1.274071,103.844149
Y F Chen & Co,120 Lower Delta Rd #09-04 Cendex Centre Singapore 169208,Singapore 169208,1.280226,103.822926
Y H Teh & Co,1 North Bridge Rd #13-03 High St Centre Singapore 179094,Singapore 179094,1.28983,103.849601
Y H Yip & Co,5001 Beach Rd #07-08 Golden Mile Complex Singapore 199588,Singapore 199588,1.302908,103.864945
Y K Kwan & Co,101A Up Cross St #05-23 People's Pk Centre Singapore 058358,Singapore 058358,1.285429,103.84363
Y M Woo & Co,60 Paya Lebar Rd #10-20 Paya Lebar Sq Singapore 409051,Singapore 409051,1.318938,103.8926112
Y P Tan & Co,25 Keong Saik Rd #03-01  Singapore 089132,Singapore 089132,1.279902,103.841498
Yap Eng & Co.,"108 Middle Rd, Singapore 188967",Singapore 188967,1.298729,103.853878
YCS Mgmt & Consulting Services Pte Ltd,190 Middle Rd #13-02 Fortune Centre Singapore 188979,Singapore 188979,1.300405,103.852241
Yeo Seng Lam & Co,111 North Bridge Rd #25-01 Peninsula Plaza Singapore 179098,Singapore 179098,1.292307,103.850442
Yeo Thin Siew & Co,100 Jln Sultan #03-50 Sultan Plaza Singapore 199001,Singapore 199001,1.302832,103.861969
Yeo-Koh & Ong,60 Kaki Bukit Pl #07-02 Eunos Techpark Singapore 415979,Singapore 415979,1.334635,103.904271
YKM Trading & Services,"2A Prince Of Wales Rd, Singapore 266992", Singapore 266992,1.324076,103.80938
YL Leong & Co,163A Thomson Rd  Goldhill Centre Singapore 307616,Singapore 307616,1.318166,103.8439609
Yong Cherng Nan & Co,100 Jln Sultan #09-14 Sultan Plaza Singapore 199001,Singapore 199001,1.302832,103.861969
Yvonne Ang & Co,200 Jln Sultan #03-19 Textile Centre Singapore 199018,Singapore 199018,1.303499,103.861257
Zenshinren Bank The,"2 Raffles Link, Singapore 048624",Singapore 048624,1.285361,103.85054
Zhen Public Accounting Firm,8B Up Cross St   Singapore 058327,Singapore 058327,1.283796,103.845699
Zhonglei S'pore,12 New Industrial Rd #03-03B  Singapore 536202,Singapore 536202,1.342757,103.885526
ML Consulting Pte Ltd,10 Anson Rd #24-14 International Plaza Singapore 079903,Singapore 079903,1.276109,103.845924
Lnm Corporate Solutions Pte Ltd,62 Ubi Rd 1 #04-24 Oxley Bizhub 2 Singapore 408734,Singapore 408734,1.352083,103.819836
Acechamp Business Consultants Pte Ltd,5001 Beach Rd #08-08 Golden Mile Complex Singapore 199588,Singapore 199588,1.302908,103.864945
Black Rock Collection Pte Ltd,25A Kreta Ayer Rd   Singapore 088993,Singapore 088993,1.280541,103.84238
Focus Softnet Pte. Ltd.,20 Jln Afifi #06-07 CISCO Centre Singapore 409179,Singapore 409179,1.3224149,103.892082
In.Corp Global Pte. Ltd.,1 Raffles Pl #41-01 One Raffles Pl Singapore 048616,Singapore 048616,1.284479,103.851082
Legend Business Service Pte. Ltd.,2 Kallang Ave #08-30 CT Hub Singapore 339407,Singapore 339407,1.311457,103.8634469
MadSoft Solutions Pte Ltd,178 Paya Lebar Rd #05-01/02/03  Singapore 409030,Singapore 409030,1.32982,103.890266
Sg Asia Pte. Ltd.,8 Burn Rd #05-02 Trivex Singapore 369977,Singapore 369977,1.335497,103.885304
Water Weaver Solutions Pte Ltd,1 Lor 2 Toa Payoh #05-01 Yellow Pages Bldg Singapore 319637,Singapore 319637,1.340411,103.847086
Ngee Ann Polytechnic,535 Clementi Rd  Ngee Ann Polytechnic Singapore 599489,Singapore 599489,1.332823,103.772471
Accountancy Hub,"Cecil St, Singapore 069534",Singapore 069534,1.280607,103.84906
Singapore Accountancy Commission,10   Anson Rd   #05-18   International Plaza   Singapore 079903,Singapore 079903,1.276109,103.845924
Viz Accountancy Pte Ltd,101A Up Cross St #12-19 People's Pk Centre Singapore 058358,Singapore 058358,1.285429,103.84363
ACC-Pro Business Links Pte Ltd,28 Sin Ming Lane #03-139 Midview City Singapore 573972,Singapore 573972,1.36001,103.8341669
Alpha Business Consultancy Pte.Ltd.,2 Jurong East St 21 #04-20 IMM Bldg Singapore 609601,Singapore 609601,1.334938,103.746872
Alpha Corporate Services Pte Ltd,34C South Bridge Rd   Singapore 058668,Singapore 058668,1.288065,103.848727
Bean Counters Pte Ltd,Blk 165 Bt Merah Central #08-3663  Singapore 150165,Singapore 150165,1.28344,103.816199
Budget Corporate Services Pte. Ltd.,8 Eu Tong Sen St #14-94 The Central Singapore 059818,Singapore 059818,1.288529,103.846784
Compliance Management Pte. Ltd.,35B Mosque St   Singapore 059513,Singapore 059513,1.2837209,103.845161
Contactone Professional Services Pte Ltd,1 Coleman St #10-06 The Adelphi Singapore 179803,Singapore 179803,1.291359,103.851346
Criss & Co Pte. Ltd.,"1 Beach Rd, Singapore 189721",Singapore 189721,1.299117,103.8589609
Csp Capital Pte. Ltd.,27 Taman Serasi #07-27 Botanic Gdns View Singapore 257724,Singapore 257724,1.308469,103.819832
Esteem Management Services Pte Ltd,133 Cecil St #16-01 Keck Seng Tower Singapore 069535,Singapore 069535,1.280305,103.848906
Green Star International Enterprise Pte Ltd,111 North Bridge Rd #08-26 Peninsula Plaza Singapore 179098,Singapore 179098,1.292307,103.850442
Highlight Business Services,Blk 531 Up Cross St #03-62 Hong Lim Complex-Blk 531 Singapore 050531,Singapore 050531,1.2841959,103.845699
Mim (S) Pte Ltd,2 Kallang Pudding Rd #05-16 Mactech Ind Bldg Singapore 349307,Singapore 349307,1.330167,103.876698
Pioneer Corporate Services Pte Ltd,4 Shenton Way #04-03 SGX Centre 2 Singapore 068807,Singapore 068807,1.279292,103.849818
Pro Management Services (S) Pte Ltd,37 Kallang Pudding Rd #03-01 Tong Lee Bldg-Blk B Singapore 349315,Singapore 349315,1.329394,103.878103
Professional Investment Advisory Services Pte Ltd,6 Shenton Way #08-08 OUE Downtown Tower 2 Singapore 068809,Singapore 068809,1.276805,103.848363
Royal Management Services (S) Pte Ltd,8 Burn Rd #08-02/03 Trivex Singapore 369977,Singapore 369977,1.335497,103.885304
SCS Global Professionals S'pore Pte Ltd,10 Anson Rd #14-06 International Plaza Singapore 079903,Singapore 079903,1.276109,103.845924
Singapura Management Pte Ltd,60 Paya Lebar Rd #06-01 Paya Lebar Sq Singapore 409051,Singapore 409051,1.318938,103.8926112
State Street Bank & Trust Co,168 Robinson Rd #33-01 Capital Tower Singapore 068912,Singapore 068912,1.27757,103.847334
TTH Management Consultants Pte. Ltd.,135 Middle Rd #04-10 Bylands Bldg Singapore 188975,Singapore 188975,1.29943,103.852738
